Line,Date,Time,Activity,Marker,White Light,Sleep/Wake,Interval Status
624,9 04 2021,6:53:30 pm,0,0,1.83,0,ACTIVE
625,9 04 2021,6:54:00 pm,20,0,0.75,1,ACTIVE
626,9 04 2021,6:54:30 pm,0,0,0.48,0,ACTIVE
627,9 04 2021,6:55:00 pm,39,0,0.92,1,ACTIVE
628,9 04 2021,6:55:30 pm,99,0,1.09,1,ACTIVE
629,9 04 2021,6:56:00 pm,9,0,0.88,1,ACTIVE
630,9 04 2021,6:56:30 pm,34,0,1.79,1,ACTIVE
631,9 04 2021,6:57:00 pm,8,0,1.92,1,ACTIVE
632,9 04 2021,6:57:30 pm,45,0,1.65,1,ACTIVE
633,9 04 2021,6:58:00 pm,162,0,2.83,1,ACTIVE
634,9 04 2021,6:58:30 pm,281,0,0.27,1,ACTIVE
635,9 04 2021,6:59:00 pm,743,0,6.87,1,ACTIVE
636,9 04 2021,6:59:30 pm,365,0,8.72,1,ACTIVE
637,9 04 2021,7:00:00 pm,654,0,24.15,1,ACTIVE
638,9 04 2021,7:00:30 pm,540,0,14.67,1,ACTIVE
639,9 04 2021,7:01:00 pm,540,0,8,1,ACTIVE
640,9 04 2021,7:01:30 pm,378,0,4.27,1,ACTIVE
641,9 04 2021,7:02:00 pm,230,0,0.09,1,ACTIVE
642,9 04 2021,7:02:30 pm,281,0,0.06,1,ACTIVE
643,9 04 2021,7:03:00 pm,262,0,0.04,1,ACTIVE
644,9 04 2021,7:03:30 pm,145,0,0.05,1,ACTIVE
645,9 04 2021,7:04:00 pm,103,0,0.01,1,ACTIVE
646,9 04 2021,7:04:30 pm,45,0,0.04,1,ACTIVE
647,9 04 2021,7:05:00 pm,65,0,0.02,1,ACTIVE
648,9 04 2021,7:05:30 pm,0,0,0.01,0,ACTIVE
649,9 04 2021,7:06:00 pm,0,0,0.01,0,ACTIVE
650,9 04 2021,7:06:30 pm,0,0,0.01,0,ACTIVE
651,9 04 2021,7:07:00 pm,0,0,0.01,0,ACTIVE
652,9 04 2021,7:07:30 pm,0,0,0.01,0,ACTIVE
653,9 04 2021,7:08:00 pm,52,0,0.01,1,ACTIVE
654,9 04 2021,7:08:30 pm,2,0,0.01,0,ACTIVE
655,9 04 2021,7:09:00 pm,2,0,0.01,1,ACTIVE
656,9 04 2021,7:09:30 pm,0,0,0.01,1,ACTIVE
657,9 04 2021,7:10:00 pm,113,0,0.01,1,ACTIVE
658,9 04 2021,7:10:30 pm,299,0,0.03,1,ACTIVE
659,9 04 2021,7:11:00 pm,77,0,0.03,1,ACTIVE
660,9 04 2021,7:11:30 pm,365,0,0.06,1,ACTIVE
661,9 04 2021,7:12:00 pm,321,0,0.01,1,ACTIVE
662,9 04 2021,7:12:30 pm,475,0,0.09,1,ACTIVE
663,9 04 2021,7:13:00 pm,310,0,0.15,1,ACTIVE
664,9 04 2021,7:13:30 pm,353,0,0.06,1,ACTIVE
665,9 04 2021,7:14:00 pm,378,0,0.09,1,ACTIVE
666,9 04 2021,7:14:30 pm,271,0,0.02,1,ACTIVE
667,9 04 2021,7:15:00 pm,332,0,0.13,1,ACTIVE
668,9 04 2021,7:15:30 pm,523,0,0.01,1,ACTIVE
669,9 04 2021,7:16:00 pm,403,0,0.01,1,ACTIVE
670,9 04 2021,7:16:30 pm,253,0,0.02,1,ACTIVE
671,9 04 2021,7:17:00 pm,271,0,0.01,1,ACTIVE
672,9 04 2021,7:17:30 pm,193,0,0.03,1,ACTIVE
673,9 04 2021,7:18:00 pm,113,0,0.01,1,ACTIVE
674,9 04 2021,7:18:30 pm,80,0,0.01,1,ACTIVE
675,9 04 2021,7:19:00 pm,65,0,0.01,1,ACTIVE
676,9 04 2021,7:19:30 pm,117,0,0.01,1,ACTIVE
677,9 04 2021,7:20:00 pm,281,0,0.01,1,ACTIVE
678,9 04 2021,7:20:30 pm,214,0,0.01,1,ACTIVE
679,9 04 2021,7:21:00 pm,199,0,0.01,1,ACTIVE
680,9 04 2021,7:21:30 pm,262,0,0.01,1,ACTIVE
681,9 04 2021,7:22:00 pm,403,0,0.01,1,ACTIVE
682,9 04 2021,7:22:30 pm,199,0,0.02,1,ACTIVE
683,9 04 2021,7:23:00 pm,353,0,0.01,1,ACTIVE
684,9 04 2021,7:23:30 pm,378,0,1.35,1,ACTIVE
685,9 04 2021,7:24:00 pm,901,0,7.83,1,ACTIVE
686,9 04 2021,7:24:30 pm,342,0,7.18,1,ACTIVE
687,9 04 2021,7:25:00 pm,168,0,6.04,1,ACTIVE
688,9 04 2021,7:25:30 pm,262,0,10.37,1,ACTIVE
689,9 04 2021,7:26:00 pm,310,0,12.61,1,ACTIVE
690,9 04 2021,7:26:30 pm,299,0,4.27,1,ACTIVE
691,9 04 2021,7:27:00 pm,768,0,17.83,1,ACTIVE
692,9 04 2021,7:27:30 pm,614,0,8.18,1,ACTIVE
693,9 04 2021,7:28:00 pm,365,0,5.78,1,ACTIVE
694,9 04 2021,7:28:30 pm,321,0,5.54,1,ACTIVE
695,9 04 2021,7:29:00 pm,353,0,51.54,1,ACTIVE
696,9 04 2021,7:29:30 pm,378,0,8,1,ACTIVE
697,9 04 2021,7:30:00 pm,557,0,1.92,1,ACTIVE
698,9 04 2021,7:30:30 pm,342,0,7.34,1,ACTIVE
699,9 04 2021,7:31:00 pm,460,0,8.35,1,ACTIVE
700,9 04 2021,7:31:30 pm,793,0,7.03,1,ACTIVE
701,9 04 2021,7:32:00 pm,594,0,7.18,1,ACTIVE
702,9 04 2021,7:32:30 pm,365,0,5.08,1,ACTIVE
703,9 04 2021,7:33:00 pm,222,0,8.54,1,ACTIVE
704,9 04 2021,7:33:30 pm,290,0,21.2,1,ACTIVE
705,9 04 2021,7:34:00 pm,230,0,21.2,1,ACTIVE
706,9 04 2021,7:34:30 pm,378,0,6.58,1,ACTIVE
707,9 04 2021,7:35:00 pm,310,0,11.81,1,ACTIVE
708,9 04 2021,7:35:30 pm,271,0,19.44,1,ACTIVE
709,9 04 2021,7:36:00 pm,65,0,24.68,1,ACTIVE
710,9 04 2021,7:36:30 pm,35,0,20.3,1,ACTIVE
711,9 04 2021,7:37:00 pm,20,0,18.62,1,ACTIVE
712,9 04 2021,7:37:30 pm,65,0,16,1,ACTIVE
713,9 04 2021,7:38:00 pm,39,0,14.99,1,ACTIVE
714,9 04 2021,7:38:30 pm,0,0,16,1,ACTIVE
715,9 04 2021,7:39:00 pm,52,0,15.32,1,ACTIVE
716,9 04 2021,7:39:30 pm,174,0,16.71,1,ACTIVE
717,9 04 2021,7:40:00 pm,136,0,19.44,1,ACTIVE
718,9 04 2021,7:40:30 pm,29,0,14.67,1,ACTIVE
719,9 04 2021,7:41:00 pm,62,0,21.67,1,ACTIVE
720,9 04 2021,7:41:30 pm,37,0,24.68,1,ACTIVE
721,9 04 2021,7:42:00 pm,0,0,14.99,1,ACTIVE
722,9 04 2021,7:42:30 pm,40,0,21.2,1,ACTIVE
723,9 04 2021,7:43:00 pm,86,0,32.7,1,ACTIVE
724,9 04 2021,7:43:30 pm,25,0,21.67,1,ACTIVE
725,9 04 2021,7:44:00 pm,25,0,16,1,ACTIVE
726,9 04 2021,7:44:30 pm,31,0,35.66,1,ACTIVE
727,9 04 2021,7:45:00 pm,35,0,8.72,1,ACTIVE
728,9 04 2021,7:45:30 pm,49,0,12.34,1,ACTIVE
729,9 04 2021,7:46:00 pm,15,0,8.72,1,ACTIVE
730,9 04 2021,7:46:30 pm,34,0,10.6,1,ACTIVE
731,9 04 2021,7:47:00 pm,0,0,24.15,1,ACTIVE
732,9 04 2021,7:47:30 pm,23,0,17.83,1,ACTIVE
733,9 04 2021,7:48:00 pm,245,0,8.18,1,ACTIVE
734,9 04 2021,7:48:30 pm,245,0,0.82,1,ACTIVE
735,9 04 2021,7:49:00 pm,444,0,31.31,1,ACTIVE
736,9 04 2021,7:49:30 pm,245,0,18.22,1,ACTIVE
737,9 04 2021,7:50:00 pm,62,0,16.71,1,ACTIVE
738,9 04 2021,7:50:30 pm,65,0,25.77,1,ACTIVE
739,9 04 2021,7:51:00 pm,2,0,36.44,1,ACTIVE
740,9 04 2021,7:51:30 pm,52,0,32,1,ACTIVE
741,9 04 2021,7:52:00 pm,34,0,28.1,1,ACTIVE
742,9 04 2021,7:52:30 pm,140,0,28.72,1,ACTIVE
743,9 04 2021,7:53:00 pm,8,0,13.17,1,ACTIVE
744,9 04 2021,7:53:30 pm,28,0,13.45,1,ACTIVE
745,9 04 2021,7:54:00 pm,108,0,20.75,1,ACTIVE
746,9 04 2021,7:54:30 pm,39,0,19.87,1,ACTIVE
747,9 04 2021,7:55:00 pm,52,0,16.35,1,ACTIVE
748,9 04 2021,7:55:30 pm,156,0,17.83,1,ACTIVE
749,9 04 2021,7:56:00 pm,68,0,28.1,1,ACTIVE
750,9 04 2021,7:56:30 pm,11,0,23.12,1,ACTIVE
751,9 04 2021,7:57:00 pm,83,0,21.2,1,ACTIVE
752,9 04 2021,7:57:30 pm,99,0,13.17,1,ACTIVE
753,9 04 2021,7:58:00 pm,131,0,14.36,1,ACTIVE
754,9 04 2021,7:58:30 pm,31,0,18.62,1,ACTIVE
755,9 04 2021,7:59:00 pm,117,0,18.62,1,ACTIVE
756,9 04 2021,7:59:30 pm,34,0,7.18,1,ACTIVE
757,9 04 2021,8:00:00 pm,74,0,11.07,1,ACTIVE
758,9 04 2021,8:00:30 pm,77,0,19.03,1,ACTIVE
759,9 04 2021,8:01:00 pm,93,0,9.72,1,ACTIVE
760,9 04 2021,8:01:30 pm,93,0,16,1,ACTIVE
761,9 04 2021,8:02:00 pm,65,0,26.91,1,ACTIVE
762,9 04 2021,8:02:30 pm,25,0,22.63,1,ACTIVE
763,9 04 2021,8:03:00 pm,39,0,19.87,1,ACTIVE
764,9 04 2021,8:03:30 pm,113,0,18.62,1,ACTIVE
765,9 04 2021,8:04:00 pm,0,0,13.75,1,ACTIVE
766,9 04 2021,8:04:30 pm,46,0,11.81,1,ACTIVE
767,9 04 2021,8:05:00 pm,0,0,12.88,1,ACTIVE
768,9 04 2021,8:05:30 pm,80,0,15.32,1,ACTIVE
769,9 04 2021,8:06:00 pm,290,0,22.14,1,ACTIVE
770,9 04 2021,8:06:30 pm,20,0,21.67,1,ACTIVE
771,9 04 2021,8:07:00 pm,96,0,32,1,ACTIVE
772,9 04 2021,8:07:30 pm,122,0,23.12,1,ACTIVE
773,9 04 2021,8:08:00 pm,290,0,17.83,1,ACTIVE
774,9 04 2021,8:08:30 pm,271,0,14.99,1,ACTIVE
775,9 04 2021,8:09:00 pm,390,0,18.62,1,ACTIVE
776,9 04 2021,8:09:30 pm,59,0,18.22,1,ACTIVE
777,9 04 2021,8:10:00 pm,25,0,18.22,1,ACTIVE
778,9 04 2021,8:10:30 pm,49,0,19.44,1,ACTIVE
779,9 04 2021,8:11:00 pm,45,0,10.15,1,ACTIVE
780,9 04 2021,8:11:30 pm,49,0,12.07,1,ACTIVE
781,9 04 2021,8:12:00 pm,25,0,17.45,1,ACTIVE
782,9 04 2021,8:12:30 pm,156,0,22.14,1,ACTIVE
783,9 04 2021,8:13:00 pm,222,0,20.3,1,ACTIVE
784,9 04 2021,8:13:30 pm,262,0,10.83,1,ACTIVE
785,9 04 2021,8:14:00 pm,353,0,21.2,1,ACTIVE
786,9 04 2021,8:14:30 pm,281,0,15.32,1,ACTIVE
787,9 04 2021,8:15:00 pm,365,0,13.17,1,ACTIVE
788,9 04 2021,8:15:30 pm,214,0,23.63,1,ACTIVE
789,9 04 2021,8:16:00 pm,103,0,32,1,ACTIVE
790,9 04 2021,8:16:30 pm,230,0,18.22,1,ACTIVE
791,9 04 2021,8:17:00 pm,430,0,12.88,1,ACTIVE
792,9 04 2021,8:17:30 pm,245,0,20.75,1,ACTIVE
793,9 04 2021,8:18:00 pm,403,0,19.87,1,ACTIVE
794,9 04 2021,8:18:30 pm,230,0,17.45,1,ACTIVE
795,9 04 2021,8:19:00 pm,108,0,7.18,1,ACTIVE
796,9 04 2021,8:19:30 pm,65,0,3.36,1,ACTIVE
797,9 04 2021,8:20:00 pm,71,0,14.36,1,ACTIVE
798,9 04 2021,8:20:30 pm,193,0,12.34,1,ACTIVE
799,9 04 2021,8:21:00 pm,523,0,5.42,1,ACTIVE
800,9 04 2021,8:21:30 pm,193,0,5.3,1,ACTIVE
801,9 04 2021,8:22:00 pm,378,0,4,1,ACTIVE
802,9 04 2021,8:22:30 pm,207,0,3.83,1,ACTIVE
803,9 04 2021,8:23:00 pm,113,0,4.65,1,ACTIVE
804,9 04 2021,8:23:30 pm,222,0,4.65,1,ACTIVE
805,9 04 2021,8:24:00 pm,68,0,3.44,1,ACTIVE
806,9 04 2021,8:24:30 pm,332,0,3.83,1,ACTIVE
807,9 04 2021,8:25:00 pm,42,0,0.36,1,ACTIVE
808,9 04 2021,8:25:30 pm,187,0,5.91,1,ACTIVE
809,9 04 2021,8:26:00 pm,77,0,2.77,1,ACTIVE
810,9 04 2021,8:26:30 pm,845,0,13.45,1,ACTIVE
811,9 04 2021,8:27:00 pm,416,0,5.91,1,ACTIVE
812,9 04 2021,8:27:30 pm,150,0,2.33,1,ACTIVE
813,9 04 2021,8:28:00 pm,162,0,2.89,1,ACTIVE
814,9 04 2021,8:28:30 pm,245,0,1.48,1,ACTIVE
815,9 04 2021,8:29:00 pm,222,0,1.92,1,ACTIVE
816,9 04 2021,8:29:30 pm,39,0,2.89,1,ACTIVE
817,9 04 2021,8:30:00 pm,2,0,0.9,1,ACTIVE
818,9 04 2021,8:30:30 pm,45,0,4.56,1,ACTIVE
819,9 04 2021,8:31:00 pm,23,0,3.91,1,ACTIVE
820,9 04 2021,8:31:30 pm,68,0,4,1,ACTIVE
821,9 04 2021,8:32:00 pm,35,0,3.15,1,ACTIVE
822,9 04 2021,8:32:30 pm,2,0,4,1,ACTIVE
823,9 04 2021,8:33:00 pm,0,0,4.65,1,ACTIVE
824,9 04 2021,8:33:30 pm,0,0,3.59,1,ACTIVE
825,9 04 2021,8:34:00 pm,136,0,2.28,1,ACTIVE
826,9 04 2021,8:34:30 pm,281,0,3.29,1,ACTIVE
827,9 04 2021,8:35:00 pm,68,0,1.68,1,ACTIVE
828,9 04 2021,8:35:30 pm,103,0,2.23,1,ACTIVE
829,9 04 2021,8:36:00 pm,99,0,2.65,1,ACTIVE
830,9 04 2021,8:36:30 pm,108,0,3.22,1,ACTIVE
831,9 04 2021,8:37:00 pm,156,0,5.66,1,ACTIVE
832,9 04 2021,8:37:30 pm,271,0,4.36,1,ACTIVE
833,9 04 2021,8:38:00 pm,245,0,8.72,1,ACTIVE
834,9 04 2021,8:38:30 pm,365,0,14.99,1,ACTIVE
835,9 04 2021,8:39:00 pm,245,0,13.75,1,ACTIVE
836,9 04 2021,8:39:30 pm,253,0,14.05,1,ACTIVE
837,9 04 2021,8:40:00 pm,506,0,22.63,1,ACTIVE
838,9 04 2021,8:40:30 pm,281,0,69.79,1,ACTIVE
839,9 04 2021,8:41:00 pm,271,0,56.2,1,ACTIVE
840,9 04 2021,8:41:30 pm,540,0,9.11,1,ACTIVE
841,9 04 2021,8:42:00 pm,403,0,8.35,1,ACTIVE
842,9 04 2021,8:42:30 pm,290,0,48.29,1,ACTIVE
843,9 04 2021,8:43:00 pm,378,0,17.45,1,ACTIVE
844,9 04 2021,8:43:30 pm,342,0,16.35,1,ACTIVE
845,9 04 2021,8:44:00 pm,353,0,14.99,1,ACTIVE
846,9 04 2021,8:44:30 pm,299,0,39.74,1,ACTIVE
847,9 04 2021,8:45:00 pm,332,0,31.31,1,ACTIVE
848,9 04 2021,8:45:30 pm,675,0,9.93,1,ACTIVE
849,9 04 2021,8:46:00 pm,193,0,1.92,1,ACTIVE
850,9 04 2021,8:46:30 pm,40,0,0.65,1,ACTIVE
851,9 04 2021,8:47:00 pm,34,0,1.02,1,ACTIVE
852,9 04 2021,8:47:30 pm,71,0,1.24,1,ACTIVE
853,9 04 2021,8:48:00 pm,20,0,0.17,1,ACTIVE
854,9 04 2021,8:48:30 pm,20,0,0.09,1,ACTIVE
855,9 04 2021,8:49:00 pm,2,0,0.01,0,ACTIVE
856,9 04 2021,8:49:30 pm,42,0,0.05,1,ACTIVE
857,9 04 2021,8:50:00 pm,28,0,0.09,1,ACTIVE
858,9 04 2021,8:50:30 pm,28,0,0.01,1,ACTIVE
859,9 04 2021,8:51:00 pm,26,0,0.01,1,ACTIVE
860,9 04 2021,8:51:30 pm,56,0,0.07,1,ACTIVE
861,9 04 2021,8:52:00 pm,22,0,0.2,1,ACTIVE
862,9 04 2021,8:52:30 pm,40,0,0.07,1,ACTIVE
863,9 04 2021,8:53:00 pm,34,0,0.09,1,ACTIVE
864,9 04 2021,8:53:30 pm,52,0,0.18,1,ACTIVE
865,9 04 2021,8:54:00 pm,52,0,0.18,1,ACTIVE
866,9 04 2021,8:54:30 pm,17,0,0.2,1,ACTIVE
867,9 04 2021,8:55:00 pm,31,0,0.12,1,ACTIVE
868,9 04 2021,8:55:30 pm,45,0,0.15,1,ACTIVE
869,9 04 2021,8:56:00 pm,59,0,0.32,1,ACTIVE
870,9 04 2021,8:56:30 pm,45,0,0.26,1,ACTIVE
871,9 04 2021,8:57:00 pm,77,0,0.33,1,ACTIVE
872,9 04 2021,8:57:30 pm,96,0,0.44,1,ACTIVE
873,9 04 2021,8:58:00 pm,52,0,0.33,1,ACTIVE
874,9 04 2021,8:58:30 pm,37,0,0.14,1,ACTIVE
875,9 04 2021,8:59:00 pm,45,0,0.26,1,ACTIVE
876,9 04 2021,8:59:30 pm,150,0,0.74,1,ACTIVE
877,9 04 2021,9:00:00 pm,80,0,1.96,1,ACTIVE
878,9 04 2021,9:00:30 pm,42,0,0.14,1,ACTIVE
879,9 04 2021,9:01:00 pm,390,0,1.76,1,ACTIVE
880,9 04 2021,9:01:30 pm,262,0,0.69,1,ACTIVE
881,9 04 2021,9:02:00 pm,271,0,0.47,1,ACTIVE
882,9 04 2021,9:02:30 pm,174,0,1.92,1,ACTIVE
883,9 04 2021,9:03:00 pm,193,0,0.75,1,ACTIVE
884,9 04 2021,9:03:30 pm,31,0,0.06,1,ACTIVE
885,9 04 2021,9:04:00 pm,126,0,0.52,1,ACTIVE
886,9 04 2021,9:04:30 pm,253,0,2.04,1,ACTIVE
887,9 04 2021,9:05:00 pm,237,0,1.02,1,ACTIVE
888,9 04 2021,9:05:30 pm,145,0,1.92,1,ACTIVE
889,9 04 2021,9:06:00 pm,0,0,2.65,1,ACTIVE
890,9 04 2021,9:06:30 pm,22,0,2.59,1,ACTIVE
891,9 04 2021,9:07:00 pm,187,0,2.65,1,ACTIVE
892,9 04 2021,9:07:30 pm,299,0,1.22,1,ACTIVE
893,9 04 2021,9:08:00 pm,416,0,0.77,1,ACTIVE
894,9 04 2021,9:08:30 pm,108,0,0.68,1,ACTIVE
895,9 04 2021,9:09:00 pm,3,0,0.01,1,ACTIVE
896,9 04 2021,9:09:30 pm,0,0,0.02,1,ACTIVE
897,9 04 2021,9:10:00 pm,0,0,0.02,1,ACTIVE
898,9 04 2021,9:10:30 pm,0,0,0.02,0,ACTIVE
899,9 04 2021,9:11:00 pm,103,0,0.12,1,ACTIVE
900,9 04 2021,9:11:30 pm,0,0,0.35,0,ACTIVE
901,9 04 2021,9:12:00 pm,0,0,0.33,1,ACTIVE
902,9 04 2021,9:12:30 pm,15,0,0.51,1,ACTIVE
903,9 04 2021,9:13:00 pm,71,0,0.62,1,ACTIVE
904,9 04 2021,9:13:30 pm,80,0,0.26,1,ACTIVE
905,9 04 2021,9:14:00 pm,113,0,0.82,1,ACTIVE
906,9 04 2021,9:14:30 pm,46,0,0.84,1,ACTIVE
907,9 04 2021,9:15:00 pm,0,0,0.81,0,ACTIVE
908,9 04 2021,9:15:30 pm,0,0,0.81,0,ACTIVE
909,9 04 2021,9:16:00 pm,3,0,0.84,0,ACTIVE
910,9 04 2021,9:16:30 pm,5,0,1.09,0,ACTIVE
911,9 04 2021,9:17:00 pm,3,0,0.96,0,ACTIVE
912,9 04 2021,9:17:30 pm,0,0,1.02,0,ACTIVE
913,9 04 2021,9:18:00 pm,0,0,1,0,ACTIVE
914,9 04 2021,9:18:30 pm,14,0,0.94,0,ACTIVE
915,9 04 2021,9:19:00 pm,0,0,0.94,0,ACTIVE
916,9 04 2021,9:19:30 pm,9,0,0.81,1,ACTIVE
917,9 04 2021,9:20:00 pm,0,0,0.94,1,ACTIVE
918,9 04 2021,9:20:30 pm,0,0,0.84,1,ACTIVE
919,9 04 2021,9:21:00 pm,174,0,1.02,1,ACTIVE
920,9 04 2021,9:21:30 pm,310,0,1.87,1,ACTIVE
921,9 04 2021,9:22:00 pm,310,0,1.76,1,ACTIVE
922,9 04 2021,9:22:30 pm,342,0,0.88,1,ACTIVE
923,9 04 2021,9:23:00 pm,131,0,1.96,1,ACTIVE
924,9 04 2021,9:23:30 pm,150,0,1.76,1,ACTIVE
925,9 04 2021,9:24:00 pm,174,0,2,1,ACTIVE
926,9 04 2021,9:24:30 pm,56,0,1.48,1,ACTIVE
927,9 04 2021,9:25:00 pm,93,0,1.87,1,ACTIVE
928,9 04 2021,9:25:30 pm,180,0,1.58,1,ACTIVE
929,9 04 2021,9:26:00 pm,162,0,1.92,1,ACTIVE
930,9 04 2021,9:26:30 pm,174,0,1.45,1,ACTIVE
931,9 04 2021,9:27:00 pm,23,0,1.96,1,ACTIVE
932,9 04 2021,9:27:30 pm,46,0,0.06,1,ACTIVE
933,9 04 2021,9:28:00 pm,99,0,1.16,1,ACTIVE
934,9 04 2021,9:28:30 pm,20,0,1.72,1,ACTIVE
935,9 04 2021,9:29:00 pm,103,0,1.24,1,ACTIVE
936,9 04 2021,9:29:30 pm,2,0,2.09,1,ACTIVE
937,9 04 2021,9:30:00 pm,80,0,1.76,1,ACTIVE
938,9 04 2021,9:30:30 pm,49,0,0.69,1,ACTIVE
939,9 04 2021,9:31:00 pm,0,0,2.09,0,ACTIVE
940,9 04 2021,9:31:30 pm,0,0,2,0,ACTIVE
941,9 04 2021,9:32:00 pm,9,0,1.96,1,ACTIVE
942,9 04 2021,9:32:30 pm,77,0,0.88,1,ACTIVE
943,9 04 2021,9:33:00 pm,29,0,0.03,1,ACTIVE
944,9 04 2021,9:33:30 pm,9,0,0.03,1,ACTIVE
945,9 04 2021,9:34:00 pm,29,0,0.05,1,ACTIVE
946,9 04 2021,9:34:30 pm,89,0,0.5,1,ACTIVE
947,9 04 2021,9:35:00 pm,93,0,0.15,1,ACTIVE
948,9 04 2021,9:35:30 pm,145,0,0.66,1,ACTIVE
949,9 04 2021,9:36:00 pm,180,0,0.37,1,ACTIVE
950,9 04 2021,9:36:30 pm,22,0,1.68,1,ACTIVE
951,9 04 2021,9:37:00 pm,0,0,2.59,1,ACTIVE
952,9 04 2021,9:37:30 pm,8,0,2.33,0,ACTIVE
953,9 04 2021,9:38:00 pm,9,0,2.33,0,ACTIVE
954,9 04 2021,9:38:30 pm,0,0,2.59,0,ACTIVE
955,9 04 2021,9:39:00 pm,2,0,2.71,0,ACTIVE
956,9 04 2021,9:39:30 pm,0,0,2.95,0,ACTIVE
957,9 04 2021,9:40:00 pm,2,0,2.71,0,ACTIVE
958,9 04 2021,9:40:30 pm,0,0,2.09,1,ACTIVE
959,9 04 2021,9:41:00 pm,59,0,1.87,1,ACTIVE
960,9 04 2021,9:41:30 pm,262,0,0.66,1,ACTIVE
961,9 04 2021,9:42:00 pm,113,0,0.3,1,ACTIVE
962,9 04 2021,9:42:30 pm,3,0,0.01,1,ACTIVE
963,9 04 2021,9:43:00 pm,25,0,0.84,1,ACTIVE
964,9 04 2021,9:43:30 pm,0,0,1.87,0,ACTIVE
965,9 04 2021,9:44:00 pm,0,0,1.87,0,ACTIVE
966,9 04 2021,9:44:30 pm,22,0,1.76,1,ACTIVE
967,9 04 2021,9:45:00 pm,11,0,0.62,0,ACTIVE
968,9 04 2021,9:45:30 pm,8,0,0.61,0,ACTIVE
969,9 04 2021,9:46:00 pm,0,0,0.69,0,ACTIVE
970,9 04 2021,9:46:30 pm,0,0,0.69,0,ACTIVE
971,9 04 2021,9:47:00 pm,0,0,0.66,0,ACTIVE
972,9 04 2021,9:47:30 pm,42,0,1,1,ACTIVE
973,9 04 2021,9:48:00 pm,2,0,1.35,0,ACTIVE
974,9 04 2021,9:48:30 pm,0,0,1.35,0,ACTIVE
975,9 04 2021,9:49:00 pm,3,0,1.38,0,ACTIVE
976,9 04 2021,9:49:30 pm,22,0,1.65,1,ACTIVE
977,9 04 2021,9:50:00 pm,0,0,1.51,0,ACTIVE
978,9 04 2021,9:50:30 pm,3,0,1.96,1,ACTIVE
979,9 04 2021,9:51:00 pm,113,0,0.9,1,ACTIVE
980,9 04 2021,9:51:30 pm,46,0,0.04,1,ACTIVE
981,9 04 2021,9:52:00 pm,56,0,0.01,1,ACTIVE
982,9 04 2021,9:52:30 pm,15,0,0.01,1,ACTIVE
983,9 04 2021,9:53:00 pm,29,0,0.17,1,ACTIVE
984,9 04 2021,9:53:30 pm,23,0,0.15,1,ACTIVE
985,9 04 2021,9:54:00 pm,11,0,0.12,1,ACTIVE
986,9 04 2021,9:54:30 pm,162,0,0.12,1,ACTIVE
987,9 04 2021,9:55:00 pm,136,0,2,1,ACTIVE
988,9 04 2021,9:55:30 pm,214,0,2.43,1,ACTIVE
989,9 04 2021,9:56:00 pm,444,0,0.75,1,ACTIVE
990,9 04 2021,9:56:30 pm,253,0,0.36,1,ACTIVE
991,9 04 2021,9:57:00 pm,2,0,0.01,1,ACTIVE
992,9 04 2021,9:57:30 pm,0,0,0.01,1,ACTIVE
993,9 04 2021,9:58:00 pm,0,0,0.01,1,ACTIVE
994,9 04 2021,9:58:30 pm,0,0,0.01,1,ACTIVE
995,9 04 2021,9:59:00 pm,0,0,0.01,1,ACTIVE
996,9 04 2021,9:59:30 pm,523,0,1.45,1,ACTIVE
997,9 04 2021,10:00:00 pm,614,0,1.83,1,ACTIVE
998,9 04 2021,10:00:30 pm,168,0,1.61,1,ACTIVE
999,9 04 2021,10:01:00 pm,5,0,1.76,1,ACTIVE
1000,9 04 2021,10:01:30 pm,168,0,1.61,1,ACTIVE
1001,9 04 2021,10:02:00 pm,11,0,1.58,1,ACTIVE
1002,9 04 2021,10:02:30 pm,0,0,1.24,1,ACTIVE
1003,9 04 2021,10:03:00 pm,0,0,1.27,0,ACTIVE
1004,9 04 2021,10:03:30 pm,0,0,1.27,0,ACTIVE
1005,9 04 2021,10:04:00 pm,2,0,1.24,0,ACTIVE
1006,9 04 2021,10:04:30 pm,0,0,1.24,0,ACTIVE
1007,9 04 2021,10:05:00 pm,0,0,1.24,0,ACTIVE
1008,9 04 2021,10:05:30 pm,0,0,1.24,0,ACTIVE
1009,9 04 2021,10:06:00 pm,0,0,1.24,0,ACTIVE
1010,9 04 2021,10:06:30 pm,0,0,1.24,0,ACTIVE
1011,9 04 2021,10:07:00 pm,0,0,1.27,0,ACTIVE
1012,9 04 2021,10:07:30 pm,15,0,1.27,0,ACTIVE
